"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Trav11d",0.861210165127493,0.541795524986296,3.94455927177076,0.13735261347539,0.890752084931891,NA
"Trav11",0.861210165127493,0.541795524986296,3.94455927177076,0.13735261347539,0.890752084931891,NA
"Gm41504",0.861210165127493,0.541795524986296,3.94455927177076,0.13735261347539,0.890752084931891,NA
"Il18bp",264.432329962224,-0.0574521583076217,0.418332503948508,-0.137336108873561,0.890765130078423,0.990347527046378
"Gm51554",22.0292249566371,0.0982677705227149,0.715673163635373,0.137308167353305,0.890787214969793,0.990347527046378
"Ccdc167",67.5997486679919,-0.0716458031354437,0.521891081743483,-0.137281140915642,0.89080857666332,0.990347527046378
"Cflar",1640.10352949376,0.0308503727560376,0.225200702332792,0.136990570795149,0.891038248260036,0.990347527046378
"Pds5b",314.147542998394,-0.0368584804747268,0.269090148104991,-0.136974470207455,0.891050974707631,0.990347527046378
"Gm3752",7.80196314236599,-0.211390650841065,1.54607313498998,-0.136727458783788,0.891246224385102,0.990347527046378
"Hmgcl",2677.95702667839,0.0367105469220317,0.268620941834761,0.136663011719368,0.891297167521276,0.990347527046378
"P4hb",19926.7093906622,0.0331614248852378,0.242695277716083,0.136638113428938,0.891316848863719,0.990347527046378
"Kdelr1",1288.14583583386,0.0295948491926886,0.216595477446436,0.136636505718396,0.891318119712379,0.990347527046378
"Chrna1os",32.3495691440522,0.083839974536212,0.614145267160158,0.136514891540063,0.891414253010158,0.990347527046378
"Bend5",5.61694825756358,-0.267135680912758,1.95783916738712,-0.136444139724342,0.891470181478218,0.990347527046378
"Snx8",238.851172011579,-0.0424104181387411,0.310931290790094,-0.1363980383929,0.891506624322446,0.990347527046378
"Adrb1",31.3537586487761,-0.101247947246413,0.742666094548196,-0.136330375103508,0.891560112188603,0.990347527046378
"Zfp874a",382.184330068449,0.0368623224790429,0.270428337335097,0.13631087201252,0.891575529483991,0.990347527046378
"Gm52692",8.42563754056167,0.164156489568793,1.20430683060947,0.136307862246134,0.891577908723705,0.990347527046378
"Gm41144",3.98604747468924,-0.264713334763319,1.94223272327622,-0.136293314179566,0.891589409077791,NA
"Ugt2b34",11365.9747377903,-0.0334170177023781,0.245378694284654,-0.136185489941569,0.891674645645057,0.990347527046378
"Sycp3",20.5422501274426,0.112170026393279,0.824017926661243,0.136125711303114,0.891721902033696,0.990347527046378
"D130020L05Rik",24.1411554597486,-0.0980148296682148,0.720543288623261,-0.136029064756805,0.891798304164831,0.990347527046378
"Gm38553",7.69646249363675,0.162583213268724,1.19528426216755,0.136020542070798,0.891805041664074,0.990347527046378
"Narf",773.987777799411,0.0373239531485582,0.274434237587106,0.136003267947613,0.8918186975228,0.990347527046378
"Rps12-ps24",0.836474821869909,-0.536229243166429,3.94325572570576,-0.135986423520746,0.891832013720957,NA
"Nup37",102.313655098864,0.0557524297430752,0.410097952452386,0.135949056584349,0.891861553898696,0.990347527046378
"Dap",4171.18207166737,-0.0309664179323121,0.228014534753315,-0.135808964835571,0.891972303814662,0.990347527046378
"Ddx3x",4460.99669035414,-0.0376893693272247,0.277528930613276,-0.13580338901584,0.891976711837849,0.990347527046378
"Tmem167",870.741142095827,-0.0365429501634773,0.26918877487307,-0.135752132237714,0.892017233581589,0.990347527046378
"Man2a1",3402.63061671074,-0.0312261862332115,0.230131792938298,-0.135688275985334,0.892067716405654,0.990347527046378
"Txnl4b",182.614177735063,0.0447437549929077,0.329843680174196,0.135651393924776,0.892096874447836,0.990347527046378
"LOC115489590",3.35082708733718,0.247903951087297,1.82818689534853,0.135600989000654,0.892136723566413,NA
"Aim2",49.1992405695987,-0.0716264532073577,0.528236131203797,-0.135595520594413,0.892141046794711,0.990347527046378
"Ube2s",343.847632163286,-0.0430373776818966,0.317396697200529,-0.135594913436374,0.892141526803654,0.990347527046378
"Gm29638",1.20363775994187,-0.447753128030428,3.30243570023814,-0.135582693706388,0.892151187525232,NA
"Rnf44",966.935992899734,-0.0317335571966809,0.234056560076433,-0.135580721114239,0.892152747026292,0.990347527046378
"Zfp759",65.2388077629257,-0.076532943803998,0.565285155917029,-0.135388207178098,0.89230494759355,0.990347527046378
"Hsd17b13",6984.71694495032,-0.033121028337835,0.244689049731214,-0.135359667194825,0.892327511501172,0.990347527046378
"Hnrnpm",1319.87938201835,-0.0322590477017028,0.23841817343985,-0.135304483027765,0.892371140731473,0.990347527046378
"Phkg1",5.11608679545821,0.222430191057122,1.64434354060241,0.135269902891237,0.89239848034686,0.990347527046378
"Pknox1",192.507873476269,-0.0421146650704151,0.311368794863568,-0.13525653747309,0.892409047296946,0.990347527046378
"Zfp956",73.6658142924367,-0.0668520099176727,0.494286308153405,-0.135249568549499,0.892414557066127,0.990347527046378
"Gm23354",1.92815992914233,0.333077010167421,2.46581232356205,0.135078005322914,0.892550199992055,NA
"Bgn",1612.70780040493,-0.0396347328792449,0.293483785431876,-0.135049140179654,0.892573021931156,0.990347527046378
"Sftpd",44.2288395209092,0.072637409478442,0.538274925485045,0.134944813587569,0.892655507457707,0.990347527046378
"Ctsb",13198.1334260247,-0.0319999649666783,0.23714329251319,-0.134939363570228,0.892659816530511,0.990347527046378
"Gm42012",4.42349479809092,0.25243865173996,1.8710286572225,0.134919714225382,0.892675352371145,NA
"Gm39090",2.38725345374367,0.378779636562922,2.80967693780802,0.134812522915331,0.892760104375341,NA
"Gm15860",21.0076758221677,0.0957220123707794,0.710105832396731,0.134799642537368,0.892770288472206,0.990347527046378
"Cadm1",572.709040499666,-0.0381005508046566,0.282657816631821,-0.134793904724329,0.892774825180466,0.990347527046378
"E130308A19Rik",125.09677517635,0.0477955647168707,0.354678253347644,0.134757528170251,0.892803587059014,0.990347527046378
"Camkk2",218.228803377033,-0.0488517095157538,0.362807690993656,-0.134649046115751,0.892889361487183,0.990347527046378
"Sprtn",210.919764091021,0.0423007584490585,0.31417774114981,0.134639577884316,0.892896847873678,0.990347527046378
"Nhp2",381.784473673823,0.037813259826791,0.281036481706184,0.134549292665582,0.892968235501347,0.990347527046378
"Tk2",426.547096105525,0.0363998758135125,0.270559929716637,0.13453535359665,0.892979257062301,0.990347527046378
"Ubl3",1351.73311747345,0.0356875797321131,0.26527769156981,0.134529140090627,0.892984170061048,0.990347527046378
"Ubxn10",4.86093098528532,-0.274498203989972,2.04152908944782,-0.134457160276965,0.893041084561936,0.990347527046378
"Sowahc",145.838049656568,0.0550340717226302,0.409529675333538,0.134383599131878,0.893099249992065,0.990347527046378
"Lonrf3",97.5881004138659,-0.0679889655102913,0.506236037795981,-0.134302895159929,0.89316306397827,0.990347527046378
"Os9",4252.80912754952,0.0305942990656185,0.227808975229923,0.134298040868409,0.893166902370169,0.990347527046378
"Gla",105.482894045551,0.0573453419756229,0.427345010704589,0.134189801072146,0.8932524905368,0.990347527046378
"Fam205a4",26.7647171888996,-0.116399550936601,0.867772269441906,-0.134136057391488,0.893294987596602,0.990347527046378
"Zfp169",214.117183219531,0.0464089449199883,0.346011915081179,0.134125279787258,0.893303509872487,0.990347527046378
"Zfp939",73.9001482758278,0.0615373830210179,0.459075368009312,0.134046362121022,0.893365913552791,0.990347527046378
"Psmd10",149.099847653825,-0.0469701531080789,0.350528748572344,-0.133998005297374,0.893404151752816,0.990347527046378
"Il23a",3.48846780509599,0.29872516216323,2.23067066406424,0.133917196731748,0.893468051748752,NA
"Eef2kmt",136.308082268672,0.0452782526883677,0.338111969435225,0.133914965400366,0.893469816201049,0.990347527046378
"Micalcl",16.2910391477179,-0.108978057819286,0.814235585814738,-0.133840942004814,0.893528351395812,0.990347527046378
"Cers2",4815.00964159876,0.0297383568399322,0.222508515388412,0.133650421369361,0.893679011329684,0.990347527046378
"LOC118568133",25.4952668698007,-0.101251007363326,0.757769410861009,-0.133617174185325,0.893705302935671,0.990347527046378
"Gm41940",1.18796248168904,-0.400385708391631,3.00362942165608,-0.133300634727061,0.893955625641338,NA
"Pex14",804.970012739986,0.0352049560301279,0.264917929768362,0.132890046592581,0.894280338753852,0.990347527046378
"Pik3ca",642.648217222755,0.0340210810967283,0.256012687174459,0.132888262188134,0.894281749986584,0.990347527046378
"Cenpo",64.8689581403335,0.0688166574544996,0.518010316502823,0.13284804426115,0.894313557244984,0.990347527046378
"Rsu1",452.975326028494,-0.0341519627378231,0.257134825487706,-0.132817336870054,0.894337842995101,0.990347527046378
"Zfp511",163.414119605459,-0.0485066616659499,0.36549710405029,-0.132714216141301,0.894419399467801,0.990347527046378
"Tmem167b",474.457636903665,-0.0329621137017644,0.248516586022121,-0.132635468036046,0.894481680788801,0.990347527046378
"Ubald2",507.641388668968,0.0352634739094178,0.265954961844108,0.132591900767348,0.894516138113845,0.990347527046378
"Chchd7",330.632911237484,0.0467152148170884,0.352458998047765,0.132540848938002,0.894556515226409,0.990347527046378
"Csf2rb2",32.3525286941842,-0.0899689267099955,0.679191309794046,-0.132464778940233,0.894616679823369,0.990347527046378
"Cpm",44.4554771880059,0.0741810674125077,0.560111006358468,0.1324399388164,0.894636326281532,0.990347527046378
"Ift74",81.1085597522892,0.0568294087529447,0.429189321273288,0.13241105017326,0.894659174860789,0.990347527046378
"Gm14437",2.41324508123022,0.37301117602344,2.81878086103468,0.132330675711527,0.894722745016475,NA
"Rfc1",298.521068702688,0.0439789168716936,0.332357249046408,0.132324229418425,0.894727843578901,0.990347527046378
"Gps1",965.704044576655,-0.0311526922907011,0.235498224228888,-0.132284191919948,0.89475951050901,0.990347527046378
"Gm36587",44.2487961191559,-0.0764527082789539,0.577957430840083,-0.132280863951912,0.894762142712257,0.990347527046378
"Gm51797",4.04805762875692,-0.315708740428836,2.38794022432943,-0.13220964964376,0.894818468811297,NA
"Kcnma1",5.1360701116505,0.205395731622741,1.55399353960071,0.132172834949826,0.894847587157877,0.990347527046378
"Smcr8",377.159073039044,0.0369795007000658,0.279885665585814,0.132123596335904,0.89488653234594,0.990347527046378
"Gm46305",2.79703242179337,-0.315321360767796,2.38853890573694,-0.132014328931564,0.894972958096489,NA
"Zfp300",4.59204966547323,0.241311635809191,1.82846836637106,0.131974739211988,0.895004272145489,NA
"Get4",495.60340440413,0.0327810468720244,0.248393247239693,0.131972375401943,0.895006141839675,0.990347527046378
"Dhps",152.930597040952,0.0462325034075904,0.350345139496488,0.131962736728802,0.895013765711755,0.990347527046378
"Snora20",22.937330386628,0.0965038768440166,0.731366664121153,0.131950062230387,0.895023790836109,0.990347527046378
"LOC115488151",4.30216163343396,0.312499693931045,2.36885818859718,0.13191996694243,0.895047595317019,NA
"Slc23a2",586.056047913279,-0.0458946969468715,0.348007399756257,-0.131878508844973,0.895080387598275,0.990347527046378
"Igkv19-93",1.83168218787354,-0.370014511695114,2.80931013234614,-0.131710097591149,0.895213598380774,NA
"Bak1",173.000632474931,-0.0521336181451316,0.396353445722858,-0.13153315231069,0.895353562633848,0.990347527046378
"Mug2",16697.9658490282,-0.0405752433665551,0.308598253083658,-0.131482414307626,0.895393697149193,0.990347527046378
"4930512H18Rik",5.66256065160597,-0.232510134557364,1.76926516922203,-0.131416216518636,0.895446060987757,0.990347527046378
"Heca",1139.27445864237,-0.036323707032438,0.276538266262452,-0.131351467279268,0.895497279433906,0.990347527046378
"Bbs12",7.19784337703918,-0.188647161652862,1.43650300542808,-0.131323889292279,0.895519094519629,0.990347527046378
"Zfp26",224.281880062422,-0.0386977271228354,0.294902008188046,-0.131222324868536,0.895599435967168,0.990347527046378
"Zeb2os",10.2005496576257,0.146022727328662,1.11297797952144,0.131200014749122,0.895617084291191,0.990347527046378
"Washc1",333.64398253656,0.0355541263914652,0.271114692264564,0.131140537218728,0.895664133988252,0.990347527046378
"Slc9a7",45.4967388353391,0.0727009663018004,0.555014217204785,0.130989376574791,0.895783711258266,0.990347527046378
"Gm46914",3.03397700409066,-0.305410879724695,2.33187071778346,-0.130972475187219,0.895797081431785,NA
"Erh",617.349888587981,-0.0335115216610294,0.25607721933577,-0.130864907655409,0.895882175527125,0.990347527046378
"Gm30990",6.78921877767192,-0.243463078590116,1.86061821536959,-0.130850636943676,0.895893464835039,0.990347527046378
"Gins4",248.624467664686,-0.0410147964305016,0.313480762189723,-0.130836725494749,0.895904469956786,0.990347527046378
"Rock1",831.917856868046,-0.0348527957152698,0.266502049734527,-0.130778715398204,0.895950361019735,0.990347527046378
"Gm33646",3.03994411163645,0.257411910636669,1.96916188266189,0.13072155870126,0.895995577309426,NA
"Gm40334",8.4508508223659,-0.149945346055391,1.14779029530519,-0.130638276581282,0.89606146185539,0.990347527046378
"Mrps18c",679.054925157516,0.0475405883999805,0.364194432845695,0.130536285325709,0.896142148188599,0.990347527046378
"Gm14421",74.7602592817215,0.0663064137534972,0.508184807718598,0.130476969689762,0.896189073893484,0.990347527046378
"Gm47754",1.86218749929895,-0.402155693934331,3.08664132150058,-0.130289091619762,0.896337710131765,NA
"Gm40325",8.12773538336607,0.174416520068026,1.34043709592088,0.130119138450284,0.89647216855305,0.990347527046378
"Fktn",129.464610166207,0.046546759021937,0.357751185878018,0.130109307416267,0.896479946464963,0.990347527046378
"Cbs",9346.01182219476,-0.0394117387868228,0.303188354542283,-0.129990938624018,0.896573595791563,0.990347527046378
"LOC118567479",1.17759854939671,0.431109739399184,3.31830863534528,0.129918517767509,0.896630893398705,NA
"Ints9",121.763288711288,-0.0544587436729102,0.419239115968535,-0.129899004168775,0.896646332172095,0.990347527046378
"LOC115487640",1.81862798135377,-0.366006489947203,2.81923413261546,-0.129824793802298,0.896705046303721,NA
"Selp",61.2577366171896,-0.0608642649559309,0.468935898640726,-0.129792291723355,0.896730761640434,0.990347527046378
"Etv3",283.528377649949,0.0358889643775777,0.276523831339667,0.129786153344207,0.896735618279999,0.990347527046378
"Fam169b",310.867915911382,0.0402481736643867,0.310318313544582,0.129699640361717,0.896804067114644,0.990347527046378
"Rpgrip1l",33.9836400957637,-0.0761206570214908,0.587234589141227,-0.129625635868639,0.896862619876269,0.990347527046378
"Oaz2",473.164971569808,0.0339537614136377,0.261946577052579,0.129620939489591,0.896866335696139,0.990347527046378
"Dock11",60.8290810058392,0.0629483675520042,0.485766755307428,0.129585581689644,0.89689431119711,0.990347527046378
"Armc10",152.777693350317,-0.0482077487440118,0.372034527425964,-0.12957869549784,0.896899759646763,0.990347527046378
"Fth1",28451.4780822491,-0.0296158848388979,0.228585141393376,-0.129561723296491,0.896913188306624,0.990347527046378
"Serpind1",8270.99374243744,0.0336920701798893,0.260054430109087,0.129557762833559,0.896916321888453,0.990347527046378
"Rad18",15.2300866829828,0.152145574630909,1.17466261216974,0.129522786419395,0.896943995858426,0.990347527046378
"Cstf2",202.040786199554,-0.0464243806483053,0.358499789120284,-0.129496256503317,0.896964986890326,0.990347527046378
"Fance",177.626157142194,0.0448108521041641,0.346340154818655,0.129383935072811,0.897053858785594,0.990347527046378
"3200001D21Rik",1.17837407115913,0.429216009577879,3.31752208654126,0.12937849346027,0.897058164376281,NA
"Tmem9",305.538519920529,0.0390504086564375,0.302011271207902,0.129301163166045,0.897119351087863,0.990347527046378
"Noc2l",419.164431177435,-0.0383773170554472,0.296811303282544,-0.129298704702343,0.897121296329208,0.990347527046378
"Nfs1",898.110700317872,0.0303001278443952,0.234409190222304,0.129261688996322,0.897150584809431,0.990347527046378
"Erlec1",776.919797098374,-0.0323089942579914,0.250020915671126,-0.129225165707697,0.897179483804367,0.990347527046378
"Abhd8",64.4950446030041,-0.0617983374722375,0.478532634790006,-0.129141322826094,0.897245824869032,0.990347527046378
"Gm30254",1.98550026930762,0.386363408360242,2.99261771935741,0.129105500465727,0.897274169695037,NA
"Gm34484",21.4258657037502,-0.101713330184304,0.787869327192408,-0.129099238507941,0.897279124549611,0.990347527046378
"Sat1",1811.96115779188,-0.0443166935858215,0.343602153035708,-0.128976763370909,0.897376035380863,0.990347527046378
"Lonp2",4048.01184219193,0.0474796109341938,0.368416645797725,0.12887477120201,0.897456739833993,0.990347527046378
"Zcchc8",441.376797009858,-0.033711119953415,0.261703420981982,-0.128814212007324,0.897504659668819,0.990347527046378
"Ift140",168.031487420521,-0.0489197157359179,0.379798453650158,-0.128804409985774,0.897512415937459,0.990347527046378
"Armc1",655.830899080847,-0.0337895533475908,0.262588817275769,-0.128678569400407,0.897611993550587,0.990347527046378
"Cyb561d1",110.338248792899,0.05323591782038,0.413809161110877,0.12864847573086,0.897635806900208,0.990347527046378
"Phkg2",210.230226987635,0.0467191542198944,0.363475195638519,0.128534642199786,0.897725885072986,0.990347527046378
"Gm23301",4.17359836404198,-0.221558332276491,1.72375294503848,-0.128532532991,0.897727554133832,NA
"Gm11946",2.68437397067934,0.279328540412654,2.17333143558816,0.12852551425828,0.897733108206484,NA
"Tfdp2",407.781254779724,0.0334679452049051,0.26041213172592,0.128519147641438,0.89773814625029,0.990347527046378
"Snu13",538.354177880282,-0.0328595116196216,0.25570784878253,-0.128504118180461,0.897750039409368,0.990347527046378
"Mtpn",2131.68711697044,-0.0277883514891385,0.216249952330618,-0.128501075674938,0.89775244701695,0.990347527046378
"4930522L14Rik",119.067234727843,0.0528701611103214,0.41156442393252,0.128461446218174,0.897783806842401,0.990347527046378
"Unc79",24.0118986358306,0.125598205719678,0.97776057737392,0.128454970087883,0.897788931588829,0.990347527046378
"Slc29a3",96.2358106070532,-0.0618044017602135,0.481196425269771,-0.12843902929155,0.897801546013342,0.990347527046378
"Gm6277",5.16862507169891,0.203101355826837,1.58161305156559,0.1284140615973,0.897821303741575,0.990347527046378
"Gm39860",17.7505539071071,-0.112532038557483,0.876375846720583,-0.128406138734403,0.897827573367476,0.990347527046378
"Tnnt2",7.7886197742244,-0.181258994678652,1.41216942870794,-0.128354991259438,0.897868048225362,0.990347527046378
"Mpdu1",737.560618884267,-0.0305340923009027,0.237925353500066,-0.128334756476023,0.89788406081906,0.990347527046378
"Rtf2",1099.24591874757,-0.0325648770497815,0.253753373015021,-0.128332784951213,0.897885620967745,0.990347527046378
"Prkd2",139.65293187561,0.0570763114613274,0.445139163173914,0.128221275913726,0.897973863298631,0.990347527046378
"H2-Q6",1391.13065351981,0.0363038253846812,0.283185219490218,0.128198164614786,0.897992152511232,0.990347527046378
"Oas1g",40.5958819364424,-0.0950543129694434,0.741852810531371,-0.128130960239078,0.898045335252409,0.990347527046378
"Gm15912",7.0023708126074,0.182972207597934,1.4282385731349,0.128110394887543,0.898061609905765,0.990347527046378
"Exoc1",176.895514957047,-0.0436492094077032,0.341045072917426,-0.127986629551078,0.898159554089313,0.990347527046378
"Pagr1a",258.51214463422,0.0397123552305671,0.310572120232292,0.127868384325239,0.898253131271749,0.990347527046378
"Shprh",401.678775000638,-0.037809658837098,0.295958118023692,-0.127753410143226,0.898344121164622,0.990347527046378
"Lrrc46",27.6087122754023,0.100152696867312,0.784739205839079,0.127625453299767,0.89844538703091,0.990347527046378
"Gm42292",6.46409948087314,-0.20930925386545,1.64078165476001,-0.127566793094152,0.89849181164667,0.990347527046378
"Mrpl57",369.296852246273,0.0407084328257022,0.319324191096005,0.127483084466542,0.898558060581852,0.990347527046378
"Gm30106",1.21126408779822,-0.4605772490755,3.61327324707391,-0.12746814801468,0.898569881708092,NA
"Etfdh",3263.86479983401,0.0348644533322614,0.273677579897964,0.127392435088252,0.898629803384246,0.990347527046378
"Gm42147",6.64729238457743,0.187111305738005,1.46907209326462,0.127367000296221,0.898649933436849,0.990347527046378
"Gm41960",6.51655256136423,-0.216987197823069,1.7045424866087,-0.127299377708548,0.898703452817372,0.990347527046378
"Ess2",120.198158431167,0.0526449459853347,0.413555147181213,0.127298490525779,0.898704154974461,0.990347527046378
"Prrg2",413.124127909471,0.0350596575092838,0.275428178843897,0.12729146907352,0.898709712076257,0.990347527046378
"1700095J12Rik",1.98937787811972,0.380572105279567,2.99074103135425,0.127250103332163,0.898742450936389,NA
"Gm42111",4.10231046839461,0.24432082966491,1.92011676019626,0.127242694157796,0.898748314935635,NA
"Gm32287",19.3849240399349,0.120407834474882,0.947776652007434,0.127042414707994,0.898906828421093,0.990347527046378
"Pign",308.4999799313,0.034385481795087,0.271057925851207,0.126856581253272,0.89905391206429,0.990347527046378
"Rbm4",6.42163462166517,0.210690474706636,1.66151619175231,0.126806151966796,0.899093826483274,0.990347527046378
"Ppme1",394.695477784465,0.0327131884106445,0.258297928778666,0.126649054312302,0.899218169787023,0.990347527046378
"Ccnb2",33.2018177936324,-0.0825952105850597,0.652262383522135,-0.126628811765989,0.899234192008166,0.990347527046378
"Gm26728",1.94031049780536,0.315024230580524,2.48952863595718,0.126539709578156,0.899304717959667,NA
"Mir1191b",1.94031049780536,0.315024230580524,2.48952863595718,0.126539709578156,0.899304717959667,NA
"Scimp",12.0207211287672,0.160663865124649,1.26980593361218,0.126526314668898,0.89931532033511,0.990347527046378
"LOC118568593",2.33013712303282,0.328047207817981,2.59329129023337,0.12649840342018,0.899337412781245,NA
"Dennd6a",374.671161433768,-0.0367105750315049,0.290265884796265,-0.126472234438683,0.899358126250482,0.990347527046378
"Flywch2",12.273047412411,-0.11987099393148,0.947808787129264,-0.126471705642809,0.89935854480768,0.990347527046378
"Gm5424",146.954374127078,0.0463387063095995,0.366407208320167,0.126467780265689,0.899361651857849,0.990347527046378
"Gm40469",5.77898409637605,-0.192164211635656,1.51979354513107,-0.126440997365259,0.899382851343748,0.990347527046378
"Rps5",4293.90538097704,0.0297177598088499,0.235169582201528,0.126367362354641,0.899441136079648,0.990347527046378
"Colq",1.18838510422917,-0.418621118461898,3.31718499660848,-0.126197700426687,0.899575431607764,NA
"Slc16a4",12.5507515978941,-0.120084743766874,0.952074868176887,-0.126129517520846,0.899629402447995,0.990347527046378
"Kdm8",43.2853672676329,0.0724254522053713,0.574435573824969,0.126081070716277,0.899667751267977,0.990347527046378
"Wwox",96.127542471107,0.0541695243712265,0.429816432605942,0.126029440156117,0.899708620496943,0.990347527046378
"Eif4e",897.301042739644,-0.0336421262424841,0.267320030388588,-0.125849627480516,0.899850956983887,0.990347527046378
"Lims1",280.013222439743,0.0380294048243408,0.30218335189763,0.125848775538184,0.899851631373818,0.990347527046378
"5033430I15Rik",6.70545883269441,0.239398406625957,1.90280024821858,0.125813735230529,0.899879369030612,0.990347527046378
"Trmt2b",438.777256961892,0.0353292853980868,0.280820067253578,0.125807552656786,0.899884263124437,0.990347527046378
"Coq5",378.262142547104,0.0361593332399967,0.287468907470252,0.125785197286905,0.899901959552922,0.990347527046378
"Vps54",880.436021385286,0.030014414463583,0.238645843153787,0.125769693144168,0.899914232604449,0.990347527046378
"A930013F10Rik",32.4713902969969,0.0808492211913132,0.642837455968144,0.125769306751969,0.899914538472125,0.990347527046378
"Srebf2",1087.85416586947,0.0405356792211428,0.322417327978066,0.125724257673584,0.89995019937913,0.990347527046378
"Gm16796",1.20816200074854,-0.454667316840588,3.61664606262137,-0.125715181681627,0.899957383970204,NA
"Gm29776",1.20816200074854,-0.454667316840588,3.61664606262137,-0.125715181681627,0.899957383970204,NA
"Gm52702",4.96013943881907,-0.218844025558348,1.74183304693309,-0.125640069778028,0.900016843164305,0.990353786040668
"LOC118568565",32.4070405669734,0.0785064734927234,0.625422069513504,0.125525588749676,0.90010746835717,0.990386430881683
"Zfp82",10.263187025074,0.153180994363212,1.22246114113262,0.125305409889176,0.900281769470501,0.990511133513052
"Gm38515",27.9033952235443,0.0899515124534597,0.718715954030461,0.125155858790978,0.900400161975604,0.990574311458399
"Gm39348",3.103635879124,0.289541652140635,2.31518852992324,0.125061803131098,0.90047462251188,NA
"Mir3058",5.05440990574667,-0.226042217930677,1.80755358221576,-0.125054228076375,0.90048061945266,0.990595749492001
"Gata3",4.38233600712115,0.23840326960969,1.90738024730412,0.124989901697183,0.900531544922478,NA
"Rbak",89.8376586147225,0.0580339744934994,0.46452840898308,0.124930947970533,0.900578217366906,0.990625028989746
"Mfsd4b3-ps",232.345256352618,0.0398409018196538,0.319067789005371,0.124866574416207,0.900629180969258,0.990625028989746
"Gm52879",5.84847944357469,-0.192751937228681,1.54487214501899,-0.1247688605495,0.900706540392541,0.990643051838452
"Smyd4",44.2756271097625,-0.0836457180508977,0.671561816990703,-0.124554011164181,0.900876638548413,0.990718350947076
"Papln",45.2915241116141,-0.0662645096303052,0.53229972820823,-0.12448721297183,0.900929524195229,0.990718350947076
"Prpf3",217.481827279691,-0.0416526594388313,0.334884825447551,-0.124379058929186,0.90101515314086,0.990718350947076
"Stk11",1610.07179484021,0.0267940361663015,0.215430641546621,0.124374304295534,0.901018917559795,0.990718350947076
"Gucd1",2530.66005191569,-0.0282368696273184,0.22735946323823,-0.124194828863277,0.901161016510405,0.990807541127736
"Gnb5",13.5810616076646,-0.1242718270741,1.00166830640783,-0.124064848891707,0.90126392960723,0.990853638132945
"Cabin1",391.435078255758,-0.0421425326997329,0.340709612615294,-0.123690471707698,0.901560356199481,0.990875281271234
"Kcns3",4.16575583331841,-0.212503293877137,1.72080417166359,-0.123490689630128,0.901718546460184,NA
"Klra13-ps",4.39959832856602,-0.209725370668359,1.69956079493154,-0.123399746154304,0.9017905580773,NA
"Oas1b",58.8965512938474,0.0775841130824219,0.628734527129512,0.12339725231352,0.901792532782375,0.990875281271234
"Nkapl",2.28267917901979,0.286028642447287,2.32069368318634,0.123251355626808,0.901908059630063,NA
"Uqcrc1",3865.59354890477,0.0316141744211947,0.256611360558756,0.123198654776456,0.901949790787787,0.990875281271234
"Cd96",2.8682138207822,-0.262381976047751,2.13240533253607,-0.123045075926395,0.902071403714105,NA
"Ctsh",4289.41800177591,-0.0334624609985549,0.271968808071908,-0.123037863186529,0.90207711524979,0.990875281271234
"Lsm10",159.974225415401,0.040004445475881,0.325335649875899,0.12296360847986,0.902135915447762,0.990875281271234
"Syt12",27.4829687186626,-0.103050256340718,0.838684354667335,-0.122871323123218,0.902208994354721,0.990875281271234
"Sncaip",8.39674947202482,0.170888167376579,1.39103178274782,0.122849937360173,0.902225929426123,0.990875281271234
"2210417A02Rik",43.2920540189468,-0.066697167789195,0.542922357366714,-0.122848445793778,0.902227110577286,0.990875281271234
"Fam160a1",89.3811995476455,0.0610357293746652,0.497020743811119,0.122803183035476,0.902262953643553,0.990875281271234
"D930015M05Rik",13.2380142794386,-0.118001657944006,0.960977146107384,-0.122793407129393,0.902270695099155,0.990875281271234
"Ubl7",564.528928603082,0.0386169537892418,0.314554811044297,0.122767010496634,0.902291598411096,0.990875281271234
"Dlst",2175.12774843367,0.0321067855902309,0.262007169843472,0.122541629717279,0.902470078657132,0.990875281271234
"Gng8",1.55434989799858,-0.364683153739021,2.97642027068304,-0.1225240794558,0.902483977010161,NA
"Gm3740",27.513375666506,0.0968615271699972,0.790740967277868,0.122494636269376,0.902507293641526,0.990875281271234
"Acot9",91.0252623240458,-0.0486921167618707,0.397604861522324,-0.122463585016143,0.902531883823349,0.990875281271234
"Dus3l",305.28323280267,-0.0370024558747178,0.302264339454529,-0.122417536721312,0.902568350669937,0.990875281271234
"Gm35486",23.4695681971996,-0.107903087283884,0.881803333954675,-0.122366386164548,0.902608858371918,0.990875281271234
"1700088E04Rik",2.75137713591277,0.298283757719163,2.43883255981383,0.122305960086876,0.902656711971378,NA
"Zscan25",106.274185071549,-0.0535654731724144,0.437990898676688,-0.122298142117229,0.902662903330539,0.990875281271234
"Efcab12",1.55590094152342,-0.366864046837207,3.00127847973234,-0.122235923562123,0.902712176874453,NA
"Rpl34-ps1",2183.79502173156,0.238255074625541,1.95033391345544,0.122161170957347,0.902771377165772,0.990875281271234
"Gm32597",7.24671122985166,-0.144283693949829,1.18112807504792,-0.122157534816007,0.902774256820042,0.990875281271234
"Ikbke",449.116813306248,-0.0411042093275141,0.336812819303952,-0.122038731816856,0.902868343955108,0.990875281271234
"Mettl22",130.168476688875,-0.0437828791473052,0.358970429384402,-0.121967927058472,0.902924419087882,0.990875281271234
